Year,State,Region,Average WBA,Maximum WBA,Minimum WBA,Average Weekly Wage,Indexer,Non-indexer,Recipiency Rate,Replacement Ratio 1,Replacement Ratio 2,National CPI-U,Regional CPI-U
2015,AZ,West,224.11,240.0,126.0,669.07,False,True,0.1659534492664,0.416,0.335,237.017,243.015
2015,CA,West,319.07,450.0,40.0,866.08,False,True,0.31960249674051,0.456,0.368,237.017,243.015
2015,CO,West,400.28,484.0,25.0,901.3,True,False,0.2846853636132,0.506,0.444,237.017,243.015
2015,CT,Northeast,344.72,594.0,15.0,838.62,True,False,0.38465627064088,0.438,0.411,237.017,252.185
2015,DC,South,303.38,359.0,50.0,955.5,True,False,0.1516138598661,0.388,0.318,237.017,230.147
2015,DE,South,257.06,330.0,20.0,712.9,False,True,0.31941366362334,0.406,0.361,237.017,230.147
2015,FL,South,239.28,275.0,32.0,675.55,False,True,0.11670956889217,0.421,0.354,237.017,230.147
2015,GA,South,280.36,330.0,44.0,743.87,False,True,0.13626388656816,0.456,0.377,237.017,230.147
2015,HI,West,447.36,551.0,5.0,965.7,True,False,0.33165236162251,0.549,0.463,237.017,243.015
2015,IA,Midwest,346.24,416.0,62.0,717.49,True,False,0.36379449946712,0.532,0.483,237.017,224.21
2015,ID,West,296.84,398.0,72.0,641.38,True,False,0.28603427744282,0.493,0.463,237.017,243.015
2015,IL,Midwest,301.88,426.0,51.0,882.38,True,False,0.30159045123344,0.386,0.342,237.017,224.21
2015,IN,Midwest,261.81,390.0,37.0,775.65,False,True,0.180677529222,0.36,0.338,237.017,224.21
2015,KS,Midwest,365.58,474.0,118.0,746.48,True,False,0.24895763576788,0.544,0.49,237.017,224.21
2015,KY,South,316.05,415.0,39.0,749.31,True,False,0.22861627756581,0.473,0.422,237.017,230.147
2015,LA,South,213.75,247.0,10.0,682.25,True,False,0.16307423299055,0.373,0.313,237.017,230.147
2015,MA,Northeast,425.88,698.0,33.0,997.51,True,False,0.4194319661739,0.472,0.427,237.017,252.185
2015,MD,South,333.05,430.0,50.0,820.51,False,True,0.27458362121992,0.479,0.406,237.017,230.147
2015,ME,Northeast,303.68,386.0,67.0,647.31,True,False,0.29632486434446,0.509,0.469,237.017,252.185
2015,MI,Midwest,303.84,362.0,117.0,724.11,False,True,0.2595233021335,0.492,0.42,237.017,224.21
2015,MN,Midwest,406.24,412.0,25.0,882.75,True,False,0.39997457099545,0.493,0.46,237.017,224.21
2015,MO,Midwest,253.44,320.0,35.0,676.65,False,True,0.21695689977745,0.418,0.375,237.017,224.21
2015,MS,South,204.33,235.0,30.0,577.18,False,True,0.17355278669865,0.407,0.354,237.017,230.147
2015,MT,West,330.44,471.0,134.0,752.54,True,False,0.37571270704817,0.472,0.439,237.017,243.015
2015,NC,South,243.63,350.0,15.0,662.79,True,False,0.12785449490698,0.404,0.368,237.017,230.147
2015,ND,Midwest,504.48,594.0,43.0,1010.97,True,False,0.39274938318668,0.54,0.499,237.017,224.21
2015,NE,Midwest,300.42,380.0,70.0,667.22,False,False,0.23948780065755,0.485,0.45,237.017,224.21
2015,NH,Northeast,303.52,427.0,32.0,864.74,False,True,0.20173254252124,0.391,0.351,237.017,252.185
2015,NJ,Northeast,405.31,646.0,99.0,913.0,True,False,0.433698039737,0.517,0.444,237.017,252.185
2015,NM,West,307.91,412.0,77.0,678.34,True,False,0.20878651900445,0.51,0.454,237.017,243.015
2015,NV,West,326.05,412.0,16.0,755.44,True,False,0.27720820080945,0.499,0.432,237.017,243.015
2015,NY,Northeast,308.98,420.0,100.0,848.55,False,True,0.34804678226475,0.421,0.364,237.017,252.185
2015,OH,Midwest,326.34,424.0,118.0,801.74,True,False,0.23151174598947,0.449,0.407,237.017,224.21
2015,OK,South,374.49,490.0,16.0,790.77,True,False,0.25972681597306,0.553,0.474,237.017,230.147
2015,OR,West,359.55,549.0,128.0,826.28,True,False,0.31031864904404,0.48,0.435,237.017,243.015
2015,PA,Northeast,384.9,573.0,70.0,781.74,True,False,0.41264693244644,0.527,0.492,237.017,252.185
2015,PR,Northeast,120.4,133.0,7.0,371.83,True,False,0.20059674138128,0.356,0.324,237.017,252.185
